Ticker,Name
LAMBODHARA.BO,Lambodhara Textiles Ltd
LAMBODHARA.NS,Lambodhara Textiles Limited
LANCORHOL.BO,Lancor Holdings Ltd.
LANDMARC.BO,Landmarc Leisure Corporation Limited
LAOPALA.BO,La Opala RG Limited
LAOPALA.NS,La Opala RG Limited
LATIMMETAL.BO,La Tim Metal & Industries Limi
LAXMIMACH.BO,LAKSHMI MACHINE WORKS LTD.
LAXMIMACH.NS,Lakshmi Machine Works Limited
LCCINFOTEC.BO,LCC INFOTECH LTD.
LCCINFOTEC.NS,LCC Infotech Limited
LEADFIN.BO,Lead Financial Services Ltd.
LEDOTEA.BO,Ledo Tea Company Ltd.
LEENEE.BO,Lee & Nee Softwares (Exports) Ltd.
LEHAR.BO,Lawreshwar Polymers Ltd.
LESHAIND.BO,LESHA INDUSTRIES LTD.
LFIC.NS,Lakshmi Finance & Industrial Corporation Limited
LGBBROSLTD.BO,L.G.BALAKRISHNAN & BROS.LTD.
LGBBROSLTD.NS,L.G. Balakrishnan & Bros Limited
LGBFORGE.BO,LGB FORGE LTD.
LGBFORGE.NS,LGB Forge Limited
LIBERTSHOE.BO,LIBERTY SHOES LTD.
LIBERTSHOE.NS,Liberty Shoes Limited
LIBORD.BO,LIBORD SECURITIES LTD.
LIBORDFIN.BO,LIBORD FINANCE LTD
LICHSGFIN.BO,LIC Housing Finance Ltd.
LICHSGFIN.NS,LIC Housing Finance Limited
LICNETFGSC.NS,LIC MUTUAL FUND G-SEC LONG TERM
LICNETFN50.BO,LIC MF EXHGE TRADED FUND-NIFTY
LICNETFN50.NS,LIC MUTUAL FUND ETF- NIFTY 50-
LICNETFSEN.BO,LIC MF EXCHNG TRADED FUND-SENS
LICNFNHGP.BO,LIC MF EXHNGE TRADED FUND NIFT
LIMECHM.BO,Lime Chemicals Limited
LINAKS.BO,Linaks Microelectronics Ltd.
LINCOLN.NS,LINCOLN PHARMA LTD INR10
LINCOPH.BO,Lincoln Pharmaceuticals Ltd.
LINCPEN.NS,LINC PEN & PLASTIC INR10
LINCPENQ.BO,Linc Pen & Plastics Limited
LINDEINDIA.BO,LINDE INDIA LIMITED
LINDEINDIA.NS,Linde India Limited
LINKPH.BO,Link Pharma Chem Ltd.
LIPPISYS.BO,Lippi Systems Ltd.
LIQUIDBEES.NS,Goldman Sachs Liquid BeES ETF
LKPFIN.BO,LKP Finance Limited
LLOYDSME.BO,LLOYDS METALS AND ENERGY LTD.
LOHIASEC.BO,Lohia Securities Ltd.
LOKESHMACH.BO,LOKESH MACHINES LTD.
LOKESHMACH.NS,Lokesh Machines Limited
LONTE.BO,Longview Tea Company Ltd.
LOOKS.BO,LOOKS HEALTH SERVICES LIMITED
LORDSCH.BO,LORDS CHEMICALS LTD.
LORDSCHLO.BO,Lords Chloro Alkali Limited
LORDSHOTL.BO,LORDS ISHWAR HOTELS LIMITED
LOTUSCHO.BO,Lotus Chocolate Company Limited
LOTUSEYE.NS,Lotus Eye Hospital and Institute Limited
LOVABLE.BO,LOVABLE LINGERIE LTD.
LOVABLE.NS,Lovable Lingerie Limited
LOYAL.BO,Loyal Equipments Limited
LOYALTEX.BO,Loyal Textile Mills Limited
LPDC.BO,LANDMARK PROPERTY DEVELOPMENT
LPDC.NS,Landmark Property Development Company Limited
LSIND.BO,LS INDUSTRIES LTD.
LT.BO,LARSEN & TOUBRO LTD.
LT.NS,Larsen & Toubro Limited
LUDLOWJUT.BO,Ludlow Jute & Specialities Ltd.
LUHARUKA.BO,Luharuka Media & Infra Limited
LUMAXIND.BO,Lumax Industries Limited
LUMAXIND.NS,Lumax Industries Limited
LUMAXTECH.BO,Lumax Auto Technologies Limited
LUMAXTECH.NS,Lumax Auto Technologies Limited
LUPIN.BO,Lupin Limited
LUPIN.NS,Lupin Limited
LUXIND.BO,LUX Industries Limited
LUXIND.NS,Lux Industries Limited
LWSKNIT.BO,LWS KNITWEAR LTD.
LXMIATO.BO,Lakshmi Automatic Loom Works Limited
LYKALABS.BO,LYKA LABS LTD.
LYKALABS.NS,Lyka Labs Limited
LYKISLTD.BO,LYKIS LIMITED
LYPSAGEMS.BO,LYPSA GEMS & JEWELLERY LTD
LYPSAGEMS.NS,Lypsa Gems & Jewellery Limited
M&M.BO,MAHINDRA & MAHINDRA LTD.
M&M.NS,Mahindra & Mahindra Limited
M&MFIN.BO,MAHINDRA & MAHINDRA FINANCIAL
M&MFIN.NS,Mahindra & Mahindra Financial Services Limited
M100.BO,MOTILAL OSWAL MUTUAL FUND - MO
M100.NS,Motilal Oswal MOSt Shares Midcap 100 ETF
M50.BO,MOTILAL OSWAL MUTUAL FUND
M50.NS,Motilal Oswal MOSt Shares M50 ETF
MAANALU.BO,MAAN ALUMINIUM LTD.
MAANALU.NS,Maan Aluminium Limited
MACINTR.BO,MACRO (INTERNATIONAL) EXPORTS
MACPLASQ.BO,Machino Plastics Limited
MADHAV.BO,MADHAV MARBLES & GRANITES LTD.
MADHAV.NS,Madhav Marbles and Granites Limited
MADHUCON.BO,MADHUCON PROJECTS LTD.
MADHUCON.NS,Madhucon Projects Limited
MADHUDIN.BO,Madhusudan Industries Ltd.
MADHURC.BO,Madhur Capital & Finance Limited
MADHURIND.BO,Madhur Industries Ltd
MADHUSE.BO,Madhusudan Securities Ltd.
MADRASFERT.BO,Madras Fertilizer Limited
MADRASFERT.NS,Madras Fertilizers Limited
MAFATIND.BO,Mafatlal Industries Limited
MAFATLAFIN.BO,MAFATLAL FINANCE CO.LTD.
MAGMA.BO,MAGMA FINCORP LTD.
MAGMA.NS,Magma Fincorp Limited
MAGNAELQ.BO,Magna Electro Castings Ltd.
MAGNUM.BO,Magnum Limited
MAGNUM.NS,Magnum Ventures Limited
MAHAANF.BO,Mahaan Foods Limited
MAHABANK.BO,Bank of Maharashtra
MAHABANK.NS,Bank of Maharashtra
MAHACORP.BO,MAHARASHTRA CORPORATION LTD.
MAHALXSE.BO,Mahalaxmi Seamless Ltd.
MAHAN.BO,Mahanivesh (India) Limited
MAHANIN.BO,Mahan Industries Ltd.
MAHAPEXLTD.BO,MAHA RASHTRA APEX CORPORATION
MAHASTEEL.BO,Mahamaya Steel Industries Ltd.
MAHAVIRIND.BO,MAHAVIR INDUSTRIES LIMITED
MAHINDCIE.BO,MAHINDRA CIE AUTOMOTIVE LIMITE
MAHINDCIE.NS,Mahindra CIE Automotive Limited
MAHLIFE.BO,MAHINDRA LIFESPACE DEVELOPERS
MAHLIFE.NS,Mahindra Lifespace Developers Limited
MAHSCOOTER.BO,Maharashtra Scooters Ltd.
MAHSCOOTER.NS,Maharashtra Scooters Limited
MAHSEAMLES.BO,Maharashtra Seamless Limited
MAHSEAMLES.NS,Maharashtra Seamless Limited
MAINFRA.BO,Maruti Infrastructure Limited
MAITHANALL.BO,MAITHAN ALLOYS LTD.
MAITHANALL.NS,Maithan Alloys Limited
MAJESAUT.BO,Majestic Auto Ltd.
MAJESCO.NS,MAJESCO LIMITED INR5
MAKERSL.BO,Makers Laboratories Limited
MALLCOM.BO,MALLCOM (INDIA) LTD.
MALTC.BO,Malabar Trading Company Ltd.
MALUPAPER.BO,Malu Paper Mills Ltd.
MALUPAPER.NS,Malu Paper Mills Limited
MANAKALUCO.NS,MANAKSIA ALUMINIUM INR1
MANAKCOAT.NS,MANAKSIA COATED ME INR1
MANAKSIA.BO,Manaksia Limited
MANAKSIA.NS,Manaksia Limited
MANAKSTEEL.NS,MANAKSIA STEELS LT INR1
MANAKSTELTD.BO,Manaksia Steels Limited
MANALIPETC.BO,MANALI PETROCHEMICAL LTD.
MANALIPETC.NS,Manali Petrochemicals Limited
MANAPPURAM.BO,MANAPPURAM FINANCE LTD.
MANAPPURAM.NS,Manappuram Finance Limited
MANCREDIT.BO,MANGAL CREDIT AND FINCORP LTD.
MANGALAM.BO,Mangalam Drugs & Organics Limited
MANGALAM.NS,Mangalam Drugs & Organics Limited
MANGALW.BO,MANGALWEDHA SUN-SOYA LTD.
MANGCHEFER.BO,MANGALORE CHEMICALS & FERTILIZ
MANGCHEFER.NS,Mangalore Chemicals & Fertilizers Limited
MANGIND.BO,MANGALAM INDUSTRIAL FINANCE LT
MANGLMCEM.BO,MANGALAM CEMENT LTD.
MANGLMCEM.NS,Mangalam Cement Limited
MANGTIMBER.BO,MANGALAM TIMBER PRODUCTS LTD.
MANGTIMBER.NS,Mangalam Timber Products Limited
MANINDS.BO,MAN INDUSTRIES (INDIA) LTD.
MANINDS.NS,Man Industries (India) Limited
MANINFRA.BO,Man Infraconstruction Limited
MANINFRA.NS,Man Infraconstruction Limited
MANJEERA.BO,Manjeera Constructions Ltd.
MANORG.BO,MANGALAM ORGANICS LIMITED
MANPASAND.NS,Manpasand Beverages Limited
MANSIFIN.BO,Mansi Finance (Chennai) Ltd.
MANUGRAPH.BO,MANUGRAPH INDIA LTD.
MANUGRAPH.NS,Manugraph India Limited
MARALOVER.BO,MARAL OVERSEAS LTD.
MARALOVER.NS,Maral Overseas Limited
MARATHON.BO,Marathon Nextgen Realty Ltd
MARBU.BO,Martin Burn Ltd
MARG.BO,MARG LTD.
MARGOFIN.BO,MARGO FINANCE LIMITED
MARGPROIN.BO,Marg Projects And Infrastructure Ltd.
MARICO.BO,Marico Limited
MARICO.NS,Marico Limited
MARIS.BO,Maris Spinners Ltd.
MARKSANS.BO,Marksans Pharma Ltd.
MARKSANS.NS,Marksans Pharma Limited
MARSONS.BO,Advance Powerinfra Tech Ltd
MARUTI.BO,Maruti Suzuki India Limited
MARUTI.NS,Maruti Suzuki India Limited
MARUTISE.BO,Maruti Securities Ltd
MASCH.BO,MASTER CHEMICALS LTD.
MASL.BO,MAX ALERT SYSTEMS LTD.
MASTEK.BO,Mastek Limited
MASTEK.NS,Mastek Limited
MASTERTR.BO,Master Trust Limited
MATHEWE.BO,Mathew Easow Research Securities Ltd.
MATRAREAL.BO,Matra Realty Ltd
MAWANASUG.BO,Mawana Sugars Limited
MAWANASUG.NS,Mawana Sugars Limited
MAXHEIGHTS.BO,MAXHEIGHTS INFRASTRUCTURE LTD.
MAXIMAA.BO,Maximaa Systems Limited
MAYUKH.BO,Mayukh Dealtrade Limited
MAYUR.BO,Mayur Leather Products Ltd.
MAYURFL.BO,MAYUR FLOORINGS LTD.
MAYURUNIQ.BO,MAYUR UNIQUOTERS LTD.
MAYURUNIQ.NS,Mayur Uniquoters Limited
MAZDALTD.BO,Mazda Ltd
MBECL.BO,MCNALLY BHARAT ENGINEERING COM
MBECL.NS,McNally Bharat Engineering Company Limited
MBLINFRA.BO,MBL Infrastructures Limited
MBLINFRA.NS,MBL Infrastructures Limited
MCCHRLS-B.BO,Mac Charles (India) Ltd.
MCDHOLDING.BO,MCDOWELL HOLDINGS LTD.
MCDHOLDING.NS,McDowell Holdings Limited
MCDOWELL-N.NS,UNITED SPIRITS INR10
MCLEODRUSS.BO,MCLEOD RUSSEL INDIA LTD.
MCLEODRUSS.NS,McLeod Russel India Limited
MCX.BO,MULTI COMMODITY EXCHANGE OF IN
MCX.NS,Multi Commodity Exchange of India Limited
MDRNSTL.BO,Modern Steels Ltd.
MEDIAONE.BO,Mediaone Global Entertainment Ltd.
MEDICAMEQ.BO,Medicamen Biotech Ltd.
MEDICAPQ.BO,Medi-Caps Limited
MEDINOV.BO,Medinova Diagnostic Services Limited
MEFCOM.BO,Vishvas Projects Limited
MEFCOMCAP.BO,Mefcom Capital Markets Limited
MEGACOR.BO,Mega Corporation Ltd.
MEGASOFT.BO,Megasoft Ltd.
MEGASOFT.NS,Megasoft Limited
MEGFI.BO,MEGA FIN (INDIA) LTD.
MEGH.BO,Meghmani Organics Limited
MEGH.NS,Meghmani Organics Limited
MEGLON.BO,MEGLON INFRA-REAL (INDIA) LTD.
MEGRISOFT.BO,Megri Soft Limited
MEHIF.BO,Mehta Integrated Finance Limited
MEHSECU.BO,MEHTA SECURITIES LTD.
MEHTAHG.BO,Mehta Housing Finance Ltd.
MEL.BO,Meenakshi Enterprises Ltd.
MELSTAR.BO,Melstar Information Technologies Ltd.
MELSTAR.NS,Melstar Information Technologies Limited
MENNPIS.BO,Menon Pistons Ltd.
MENONBE.BO,Menon Bearings Ltd.
MENONBE.NS,Menon Bearings Limited
MEP.BO,MEP Infrastructure Developers
MEP.NS,MEP Infrastructure Developers Limited
MERCANTILE.BO,Mercantile Ventures Limited
MERCATOR.BO,MERCATOR LTD.
MERCATOR.NS,Mercator Limited
MERCTRD.BO,MERCURY TRADE LINKS LTD.
MERCURYLAB.BO,Mercury Laboratories Limited
MERMETL.BO,Mercury Metals Limited
METALCO.BO,Metal Coatings (india) Ltd
METALFORGE.BO,METALYST FORGINGS LIMITED
METALFORGE.NS,Metalyst Forgings Limited
METKORE.BO,METKORE ALLOYS & INDUSTRIES LT
METKORE.NS,Metkore Alloys & Industries Limited
METROGLOBL.BO,METROGLOBAL LIMITED
METSL.BO,MAESTROS ELECTRONICS & TELECOM
MEWATZI.BO,Mewat Zinc Ltd.
MFLINDIA.BO,MFL INDIA LTD.
MFSINTRCRP.BO,MFS INTERCORP LTD.
MFSL.BO,Max Financial Services Limited
MFSL.NS,Max Financial Services Limited
MHLXMIRU.BO,Mahalaxmi Rubtech Ltd
MHRIL.BO,Mahindra Holidays and Resorts India Ltd.
MHRIL.NS,Mahindra Holidays & Resorts India Limited
MHSGRMS.BO,Mahasagar Travels Ltd.
MIC.BO,MIC Electronics Limited
MIC.NS,MIC Electronics Limited
MIDEASTP.BO,Mideast Portfolio Management Limited
MIDESTI-B.BO,MIDEAST (INDIA) LTD.
MIDINDIA.BO,MID INDIA INDUSTRIES LTD.
MIDINFRA.BO,MIDAS INFRA TRADE LIMITED
MIDWEST.BO,MIDWEST GOLD LTD.
MILESTONE.BO,Milestone Global Ltd
MILKSPL.BO,MILK SPECIALITIES LTD.
MINAXI.BO,Minaxi Textiles Ltd.
MINDACORP.BO,Minda Corporation Limited
MINDACORP.NS,Minda Corporation Limited
MINDAIND.BO,MINDA INDUSTRIES LTD.
MINDAIND.NS,Minda Industries Limited
MINDTECK.BO,Mindteck (India) Limited
MINDTREE.BO,MindTree Limited
MINDTREE.NS,Mindtree Limited
MINFY.BO,Mahaveer Infoway Limited
MINID.BO,Mini Diamonds (India) Limited
MINOLTAF.BO,MINOLTA FINANCE LTD.
MIRCELECTR.BO,MIRC ELECTRONICS LTD.
MIRCELECTR.NS,MIRC Electronics Limited
MIRCH.BO,Mirch Technologies Ltd.
MIRZAINT.BO,MIRZA INTERNATIONAL LTD.
MIRZAINT.NS,Mirza International Limited
MISHKA.BO,Mishka Exim Limited
MISHTANN.BO,Mishtann Foods Limited
MITCON-SM.NS,MITCON CONSU & ENG INR10
MITSHI.BO,Mitshi India Limited
MIVENMACH.BO,Miven Machine Tools Ltd
MJCO.BO,MAJESCO LIMITED
MKEXIM.BO,M.K. Exim (India) Limited
MKTCREAT.BO,Market Creators Limited
MLKFOOD.BO,Milkfood Ltd.
MMFL.BO,M.M.FORGINGS LTD.
MMFL.NS,MM Forgings Limited
MMRUBBR-B.BO,MM Rubber Co. Ltd.
MMTC.BO,MMTC Ltd.
MMTC.NS,MMTC Limited
MMWL.BO,MEDIA MATRIX WORLDWIDE LTD.
MNIL.BO,Mega Nirman & Industries Limit
MNKALCOLTD.BO,Manaksia Aluminium Company Ltd
MNKCMILTD.BO,Manaksia Coated Metals & Indus
MNPLFIN.BO,Manipal Finance Corp Ltd.
MOBILTEL.BO,Mobile Telecommunications Ltd.
MODAIRY.BO,Modern Dairies Limited
MODERN.BO,Modern India Ltd
MODEX.BO,MODEX INTERNATIONAL SECURITIES
MODINATUR.BO,MODI NATURALS LIMITED
MODINSU.BO,MODERN INSULATORS LTD.
MODIPON.BO,Modipon Ltd.
MODIRUBBER.BO,MODI RUBBER LTD.
MODISNME.BO,Modison Metals Ltd.
MODMA.BO,MODERN MALLEABLES LTD.
MODRNSH.BO,Modern Shares & Stockbrokers Ltd
MODWOOL.BO,Modella Woollens Limited
MOHITE.BO,MOHITE INDUSTRIES LIMITED
MOHITIND.BO,Mohit Industries Limited
MOHITIND.NS,Mohit Industries Limited
MOHITPPR.BO,Mohit Paper Mills Limited
MOIL.BO,MOIL LTD.
MOIL.NS,MOIL Limited
MOLDTEK.BO,Mold Tek Technologies Ltd
MOLDTKPAC.BO,MOLD-TEK PACKAGING LIMITED
MOLDTKPAC.NS,Mold-Tek Packaging Limited
MONARCH.BO,Monarch Networth Capital Limit
MONGIPA.BO,MOONGIPA CAPITAL FINANCE LTD.
MONOT.BO,Monotype India Ltd.
MONTECARLO.BO,Monte Carlo Fashions Limited
MONTECARLO.NS,Monte Carlo Fashions Limited
MORARJEE.BO,MORARJEE TEXTILES LTD.
MORARJEE.NS,Morarjee Textiles Limited
MORARKFI.BO,Morarka Finance Limited
MOREPENLAB.BO,Morepen Laboratories Ltd.
MOREPENLAB.NS,Morepen Laboratories Limited
MORGAN.BO,Morgan Ventures Limited
MORGANITE.BO,Morganite Crucible India Ltd
MOSCHIP.BO,MosChip Semiconductor Technology Limited
MOTHERSUMI.BO,Motherson Sumi Systems Ltd.
MOTHERSUMI.NS,Motherson Sumi Systems Limited
MOTILALOFS.BO,MOTILAL OSWAL FINANCIAL SERVIC
MOTILALOFS.NS,Motilal Oswal Financial Services Limited
MOTOGENFIN.BO,MOTOR & GENERAL FINANCE LTD.
MOTOGENFIN.NS,The Motor & General Finance Limited
MOUNTSHIQ.BO,Mount Shivalik Industries Ltd
MPAGI.BO,M. P. Agro Industries Ltd
MPFSL.BO,MPF Systems Limited
MPHASIS.BO,MphasiS Limited
MPHASIS.NS,MphasiS Limited
MPILCORPL.BO,MPIL Corporation Limited
MPL.BO,MPL PLASTICS LTD.
MPSLTD.BO,MPS Limited
MPSLTD.NS,MPS Limited
MRF.BO,MRF Ltd.
MRF.NS,MRF Limited
MRMGAST.BO,MARMAGOA STEELS LTD.
MRO-TEK.BO,MRO-TEK Realty Limited
MRO-TEK.NS,MRO-TEK Realty Limited
MRPL.BO,Mangalore Refinery and Petrochemicals Limited
MRPL.NS,Mangalore Refinery and Petrochemicals Limited
MRSS.BO,Majestic Research Services and
MSCTC.BO,Mardia Samyoung Capillary Tubes Company Ltd.
MSL.BO,Mangalam Seeds Limited
MSPL.BO,MSP STEEL & POWER LTD.
MSPL.NS,MSP Steel & Power Limited
MSRINDIA.BO,MSR INDIA LTD.
MTEDUCARE.BO,MT EDUCARE LTD.
MTEDUCARE.NS,MT Educare Limited
MTNL.BO,Mahanagar Telephone Nigam Limited
MTNL.NS,Mahanagar Telephone Nigam Limited
MUKANDENGG.BO,MUKAND ENGINEERS LTD.
MUKANDENGG.NS,Mukand Engineers Limited
MUKANDLTD.BO,Mukand Limited
MUKANDLTD.NS,Mukand Limited
MUKANDLTD-P1.NS,MUKAND 0.01 % CUM RED PRF INR10
MUKATPIP.BO,Mukat Pipes Ltd
MUKESHB.BO,Mukesh Babu Financial Services Limited
MUKTA.BO,Mukta Agriculture Limited
MUKTAARTS.BO,Mukta Arts Ltd
MUKTAARTS.NS,Mukta Arts Limited
MUL.BO,MAURIA UDYOG LIMITED
MULLER.BO,Muller & Phipps (India) Limited
MULTIBASE.BO,Multibase India Ltd
MUNJALAU.BO,Munjal Auto Industries Limited
MUNJALAU.NS,Munjal Auto Industries Limited
MUNJALSHOW.BO,MUNJAL SHOWA LTD.
MUNJALSHOW.NS,Munjal Showa Limited
MUNOTHFI.BO,Munoth Financial Services Limited
MUNOTHI.BO,Munoth Communication Ltd
MURUDCERA.BO,MURUDESHWAR CERAMICS LTD.
MURUDCERA.NS,Murudeshwar Ceramics Limited
MUTHOOTCAP.NS,MUTHOOT CAPITAL SE INR10
MUTHOOTFIN.BO,MUTHOOT FINANCE LTD.
MUTHOOTFIN.NS,Muthoot Finance Limited
MUTHTFN.BO,Muthoot Capital Services Ltd.
MVL.NS,MVL Limited
MYMTECH.BO,MYM TECHNOLOGIES LTD.
MYSORPETRO.BO,MYSORE PETRO CHEMICALS LTD.
MYSPAPE.BO,The Mysore Paper Mills Limited
N100.BO,MOTILAL OSWAL MOST SHARES NASD
N100.NS,Motilal Oswal MOSt Shares NASDAQ 100 ETF
NACHKNIT.BO,NACHMO KNITEX LTD.
NAGAROIL.NS,Nagarjuna Oil Refinery Limited
NAGPI.BO,Nagpur Power & Industries Ltd.
NAGREEKCAP.BO,NAGREEKA CAPITAL & INFRASTRUCT
NAGREEKCAP.NS,NAGREEKA CAPITAL & INR5
NAGREEKEXP.BO,NAGREEKA EXPORTS LTD.
NAGREEKEXP.NS,Nagreeka Exports Limited
NAGTECH.BO,Nagarjuna Agri Tech Ltd
NAHARCAP.BO,Nahar Capital and Financial Services Limited
NAHARCAP.NS,Nahar Capital and Financial Services Limited
NAHARINDUS.BO,NAHAR INDUSTRIAL ENTERPRISES L
NAHARINDUS.NS,Nahar Industrial Enterprises Limited
NAHARPOLY.BO,NAHAR POLYFILMS LTD.
NAHARPOLY.NS,Nahar Poly Films Limited
NAHARSPING.BO,NAHAR SPINNING MILLS LTD.
NAHARSPING.NS,Nahar Spinning Mills Ltd
NAKODA.NS,Nakoda Limited
NALINLEA.BO,Nalin Lease Finance Ltd.
NAM.BO,NAM SECURITIES LTD
NAPL.BO,Naturite Agro Products Limited
NARBADA.BO,Narbada Gems And Jewellery Ltd
NARMP.BO,Narmada Macplast Drip Irrigation Systems Limited
NARPROP.BO,Narendra Properties Ltd.
NARSM.BO,NARAINGARH SUGAR MILLS LTD.
NATCAPSUQ.BO,Natural Capsules Ltd.
NATCOPHARM.BO,NATCO PHARMA LTD.
NATCOPHARM.NS,Natco Pharma Limited
NATFIT.BO,NATIONAL FITTINGS LIMITED
NATHBIOGEN.BO,NATH BIO-GENES (INDIA) LTD
NATHBIOGEN.NS,Nath Bio-Genes (India) Limited
NATHUEC.BO,Natura Hue Chem Ltd.
NATIONALUM.BO,NATIONAL ALUMINIUM CO.LTD.
NATIONALUM.NS,National Aluminium Company Limited
NATIONSTD.BO,NATIONAL STANDARD (INDIA) LTD.
NATNLSTEEL.BO,NATIONAL STEEL & AGRO INDUSTRI
NATNLSTEEL.NS,National Steel and Agro Industries Limited
NATPEROX.BO,National Peroxide Limited
NATPLAS.BO,National Plastic Industries Ltd.
NATPLASTI.BO,National Plastic Technologies Ltd
NATPLY.BO,NATIONAL PLYWOOD INDUSTRIES LT
NATRAJPR.BO,Natraj Proteins Ltd.
NAUKRI.BO,Info Edge (India) Limited
NAUKRI.NS,Info Edge (India) Limited
NAVBLDR.BO,Navkar Builders Ltd.
NAVIGANT.BO,Navigant Corporate Advisors Li
NAVINFLUOR.BO,NAVIN FLUORINE INTERNATIONAL L
NAVINFLUOR.NS,Navin Fluorine International Limited
NAVKARCORP.BO,Navkar Corporation Limited
NAVKARCORP.NS,Navkar Corporation Limited
NAVKETAN.BO,Navketan Merchants Limited
NAVNETEDUL.BO,NAVNEET EDUCATION LIMITED
NAVNETEDUL.NS,Navneet Education Limited
NAYSAA.BO,Naysaa Securities Limited
NBCC.BO,NBCC (India) Limited
NBCC.NS,NBCC (India) Limited
NBFOOT.BO,NB Footwear Limited
NBVENTURES.BO,NAVA BHARAT VENTURES LTD.
NBVENTURES.NS,Nava Bharat Ventures Limited
NCC.BO,NCC LIMITED
NCC.NS,NCC Limited
NCCBLUE.BO,NCC BLUE WATER PRODUCTS LTD.
NCLIND.BO,NCL Industries Limited
NCLIND.NS,NCL Industries Limited
NCLRESE.BO,NCL Research and Financial Services Limited
NDASEC.BO,NDA Securities Ltd.
NDL.BO,NANDAN DENIM LIMITED
NDL.NS,Nandan Denim Limited
NDMETAL.BO,ND Metal Industries Ltd
NDTV.BO,New Delhi Television Limited
NDTV.NS,New Delhi Television Limited
NEAGI.BO,Neelamalai Agro Industries Ltd.
NECCLTD.BO,NORTH EASTERN CARRYING CORPORA
NECCLTD.NS,North Eastern Carrying Corporation Limited
NECLIFE.BO,Nectar Lifesciences Limited
NECLIFE.NS,Nectar Lifesciences Limited
NEELKAN.BO,Neelkanth Rockminerals Ltd.
NEERAJ.BO,NEERAJ PAPER MARKETING LIMITED
NEIL.BO,Neil Industries Ltd.
NELCAST.BO,Nelcast Limited
NELCAST.NS,Nelcast Limited
NELCO.BO,Nelco Limited
NELCO.NS,Nelco Limited
NEOCORP.BO,Neo Corp International Ltd
NEOINFRA.BO,NEO INFRACON LTD.
NESCO.BO,NESCO LTD.
NESCO.NS,Nesco Limited
NESTLEIND.BO,NESTLE INDIA LTD.
NESTLEIND.NS,Nestlé India Limited
NETLINK.BO,Netlink Solutions India Ltd
NETTLINX.BO,Nettlinx Ltd
NETWORK18.BO,Network18 Media & Investments Limited
NETWORK18.NS,Network18 Media & Investments Limited
NEULANDLAB.BO,NEULAND LABORATORIES LTD.
NEULANDLAB.NS,Neuland Laboratories Limited
NEXTMEDIA.BO,NEXT MEDIAWORKS LTD.
NEXTMEDIA.NS,Next Mediaworks Limited
NFL.BO,National Fertilizers Ltd.
NFL.NS,National Fertilizers Limited
NGIND.BO,N.G. Industries Limited
NGLFINE.BO,NGL Fine-Chem Ltd.
NH.BO,Narayana Hrudayalaya Limited
NH.NS,Narayana Hrudayalaya Limited
NHCFOODS.BO,NHC FOODS LTD.
NHPC.BO,NHPC Ltd.
NHPC.NS,NHPC Limited
NIBL.BO,NRB INDUSTRIAL BEARINGS LTD.
NIBL.NS,NRB Industrial Bearings Limited
NICCOPAR.BO,Nicco Parks & Resorts Limited
NICCOUCO.BO,Nicco Uco Alliance Credit Limited
NIDHGRN.BO,Nidhi Granites Limited
NIFTYBEES.BO,Goldman Sachs Mutual Fund - Goldman Sachs Nifty Exchange Traded Scheme
NIFTYBEES.NS,Goldman Sachs Nifty BeES ETF
NIFTYEES.BO,Edelweiss ETF- Nifty 50
NIFTYEES.NS,Edelweiss ETF - Nifty 50
NIHARINF.BO,Nihar Info Global Ltd
NIITLTD.BO,NIIT LTD.
NIITLTD.NS,NIIT Limited
NIKHILAD.BO,Nikhil Adhesives Ltd.
NILA.BO,Nila Infrastructures Ltd
NILACHAL.BO,NILACHAL REFRACTORIES LTD.
NILAINFRA.NS,NILA INFRASTRUCTUR INR1
NILE.BO,Nile Ltd.
NILKAMAL.BO,Nilkamal Limited
NILKAMAL.NS,Nilkamal Limited
NIMBSPROJ.BO,NIMBUS PROJECTS LTD.
NIPPOBATRY.BO,INDO-NATIONAL LTD.
NIPPOBATRY.NS,Indo National Limited
NIRAJ.BO,Niraj Cement Structurals Ltd
NIRAVCOM.BO,Nirav Commercials Limited
NIRLON.BO,Nirlon Ltd.
NITCO.BO,Nitco Limited
NITCO.NS,Nitco Limited
NITINFIRE.BO,Nitin Fire Protection Industries Limited
NITINFIRE.NS,Nitin Fire Protection Industries Limited
NITINSPIN.BO,Nitin Spinners Ltd.
NITINSPIN.NS,Nitin Spinners Ltd.
NITTAGELA.BO,Nitta Gelatin India Limited
NIWASSP.BO,NIWAS SPINNING MILLS LTD.
NKIND.BO,NK Industries Ltd.
NKIND.NS,N.K Industries Limited
NMDC.BO,NMDC LTD.
NMDC.NS,NMDC Limited
NNTL.BO,N2N TECHNOLOGIES LIMITED
NOBLEXP.BO,Noble Explochem Ltd.
NOCIL.BO,NOCIL Limited
NOCIL.NS,NOCIL Limited
NOESISIND.NS,Noesis Industries Limited
NOGMIND.BO,Neogem India Ltd.
NOIDATOLL.BO,NOIDA TOLL BRIDGE COMPANY LTD.
NOIDATOLL.NS,Noida Toll Bridge Company Limited
NOL.BO,NATIONAL OXYGEN LTD.
NORBTEAEXP.NS,Norben Tea & Exports Ltd
NORRIS.BO,NORRIS MEDICINES LTD.
NORTHLINK.BO,Northlink Fiscal And Capital S
NOUVEAU.BO,Nouveau Global Ventures Ltd.
